Id,Louvaine
218858,42
199186,88
421702,1556
421703,1556
63808,2
128728,10
152942,32
5214,98
54966,145
34585,145
155948,126
69185,126
54064,9
380569,19
52293,44
27514,44
82437,45
163629,43
230150,17
4375,17
12375,1
16832,1
429,94
166186,43
226272,40
264714,2
307375,1557
98120,1557
372017,78
332299,7
95778,42
213625,31
276851,1558
29175,1558
66077,198
28468,7
633,31
73,31
413397,9
170584,31
94723,9
249508,19
278895,40
146651,21
11029,41
214138,41
100134,9
50595,9
29512,28
67614,9
118914,9
74589,9
430226,45
372878,7
31636,32
278028,9
180867,210
264496,26
10030,26
136550,107
242899,9
53962,9
111185,96
138552,126
188127,4
277843,4
428266,7
80491,9
55050,1
89891,1
21749,1
10269,56
86640,11
98917,11
307771,22
113372,22
67536,21
49588,1559
200654,1559
160666,6
106749,6
303381,0
253035,11
445824,9
5462,1560
5487,1560
41473,13
31270,13
269756,71
5207,98
22451,138
341613,119
416115,28
186106,34
385493,9
201758,44
40229,1561
55495,1561
16165,9
349931,98
5183,98
94901,10
184840,10
408738,0
50293,63
23872,1562
12436,1562
275920,51
55789,51
154837,138
105351,1563
8360,1563
256263,13
96096,44
47628,7
83162,7
123205,1564
35340,1564
273221,46
158869,32
9646,32
48114,49
128718,10
177111,26
45577,55
36818,55
29631,0
227086,174
390560,1565
209321,1565
430122,21
45623,21
259579,40
129344,44
167858,138
55056,9
146746,41
278376,49
228088,9
129213,34
108745,32
2554,32
57147,79
68956,34
90795,34
60713,1566
60714,1566
218766,32
372465,11
298126,1567
185028,1567
110065,31
287875,1568
287876,1568
309428,1569
309429,1569
343321,59
365581,74
136507,299
378365,10
181082,21
98748,31
154199,63
36219,63
349428,125
240111,40
173772,48
76309,48
308411,40
51644,45
32802,2
387811,26
52909,67
65912,44
229502,98
175401,94
212872,0
361904,26
142206,90
269569,1570
116465,1570
65158,2
101791,1571
276069,1571
103224,1572
101380,1572
3650,22
71288,11
214869,9
400283,9
88310,43
93354,55
324521,2
26017,1241
74649,1241
166574,131
24755,131
394637,34
127174,31
246024,13
11187,31
280767,31
18395,10
93606,10
359543,111
201928,10
189992,10
233655,10
311404,69
83075,174
11588,174
66665,22
66438,359
23898,1
7381,1
82566,167
257576,9
293539,26
393543,119
259092,119
221368,1573
35430,1573
350811,31
240320,22
290162,21
375669,44
216393,41
43322,96
257056,55
59324,250
363241,13
156594,129
191690,37
22413,1574
44227,1574
379655,44
55310,111
246051,9
289276,38
96869,19
30740,63
39347,63
324647,1575
35483,1575
244530,7
5319,4
5322,4
22692,147
141146,9
417087,19
258022,19
448263,10
401355,7
103123,1576
36226,1576
546,22
57801,56
189606,44
239858,44
66114,98
321687,67
159551,7
255950,38
80736,53
415958,0
74783,9
344788,7
449598,86
299295,1577
38547,1577
6689,51
232025,9
200453,1578
200454,1578
248252,44
7802,86
31325,86
124041,1579
46138,1579
79781,71
110652,1580
55046,1580
261590,1581
105076,19
284331,22
110561,48
13874,88
262001,88
33725,157
117790,711
166579,9
117243,9
336832,37
38697,40
24429,40
90512,31
30819,7
454948,90
122557,15
371296,69
75718,67
29100,67
169087,1582
83720,1582
48207,22
52305,32
305262,1583
388023,1583
122729,29
24790,250
175807,139
187768,1584
265804,13
447209,29
33244,1585
41036,1585
322569,1586
322568,1586
285003,13
259407,10
99121,2
132321,37
212656,13
111240,25
27275,31
191661,23
434045,9
136661,22
245351,11
245350,11
130098,32
368094,44
50354,9
155847,9
360192,28
112318,28
132398,69
321040,31
214840,138
120488,51
2169,15
233846,1587
202124,1587
10630,19
278264,1588
220170,1588
32290,14
19023,56
27315,22
337620,1
161035,1589
81315,1589
133066,1590
274571,1590
240046,1591
14287,1591
149726,101
212334,57
148318,57
227062,11
6513,31
29190,44
11331,44
98478,337
350236,28
77937,1592
84832,1592
33072,45
23477,45
386239,22
227095,44
407432,107
354510,40
375243,19
229471,34
206709,9
214405,217
374056,55
117274,32
86548,38
82442,174
151289,32
35295,13
340812,9
255570,1593
871,1593
209986,19
170848,19
18594,22
590,22
402341,2
17676,107
17343,107
213340,14
431804,9
20598,198
219109,55
207315,9
118381,9
407937,1594
16441,1594
333672,1595
13024,1595
440661,9
189485,1596
70340,1596
115074,51
440789,31
202085,34
1284,34
48025,31
438691,42
29034,42
19289,42
130745,29
397313,49
134333,63
10817,63
119435,42
118126,19
26781,19
292478,63
130387,99
95020,99
129760,28
187864,10
291601,40
435497,31
84644,1
21528,1
419867,34
204544,101
417611,29
262159,1597
233544,1597
170891,32
91886,51
39380,198
12696,198
165686,1598
176492,1598
403494,7
119756,307
58522,307
323871,21
273989,29
279133,59
412850,198
427602,17
63350,94
199995,31
94984,2
267882,51
232029,17
163943,1599
208937,1599
155504,167
99373,13
190385,13
219792,9
427600,9
126380,9
146276,1600
179547,1600
11629,91
66039,208
260987,1601
260986,1601
190919,138
41174,138
138192,1602
4284,1602
52176,1603
25441,1603
137537,51
85424,32
350375,9
73930,1604
38767,1604
415731,844
407969,53
47579,31
179784,31
56555,44
36047,10
429542,32
74376,10
331941,7
142482,1605
191316,1605
103321,167
241200,31
118819,2
201702,167
82271,2
43159,34
58643,34
235253,86
297811,44
260081,31
47003,1606
33214,1606
421585,62
164434,49
17193,32
83528,147
302981,1607
82240,1607
5820,10
7202,10
157710,167
376932,2
113653,29
334435,51
204804,29
279246,2
10346,28
34470,32
162390,22
203432,22
279647,40
38876,9
222837,86
275503,9
186518,41
409102,7
40608,1
145569,1608
145567,1608
261314,31
337735,45
450913,53
58093,7
300006,7
228379,78
171763,78
226065,44
239011,32
46580,157
100716,1609
7571,1609
452916,94
232353,32
324785,1610
72403,1610
102014,44
23402,59
125225,59
127295,1611
110469,7
285305,40
404303,1612
86529,1612
32586,46
6993,46
31927,22
9831,31
79164,31
98403,174
32092,13
83949,14
39629,14
196188,55
105843,31
173133,19
93468,1613
344975,86
27681,1614
3793,1614
285941,250
253928,63
95120,31
407142,7
453296,6
247847,678
54882,678
193614,7
324724,45
18537,45
111224,25
44283,22
5587,29
321577,88
188448,9
284381,29
197448,1615
3413,1615
223140,98
7081,29
353357,9
176906,32
45525,40
26930,40
382499,40
160240,9
66597,32
168933,9
298351,7
23626,51
12857,44
109300,31
266882,1
26180,29
259178,7
369827,167
131665,31
49388,67
95142,67
33664,94
282395,1616
385461,1616
157691,63
8965,63
314074,42
274044,1617
192801,1617
446974,32
252236,9
23903,1
100186,32
128927,1
13320,145
447305,40
50422,1618
12811,1618
327773,157
14221,91
280728,9
379849,29
7770,51
339594,145
217168,9
133038,1619
46561,1619
54872,44
144340,15
705,15
47170,217
33489,217
28785,145
94720,436
366115,26
463,21
400695,122
24604,122
62091,51
22324,31
306875,31
81596,22
375960,1620
375961,1620
387048,9
142630,1
21686,1
111181,96
227235,9
128987,7
91521,6
25099,1621
323081,51
422045,1253
88247,32
406544,7
399691,17
5816,22
4349,22
352985,6
88039,6
268763,9
157735,99
50051,32
51285,32
262753,40
141656,9
13346,32
363009,26
281761,1622
105095,1622
117641,79
146495,10
74014,10
403746,1623
403747,1623
30683,10
310054,10
436559,22
75743,22
187584,2
226207,2
55534,1624
40703,1624
189322,13
412042,26
100404,250
41312,13
31570,13
251701,9
291516,50
113383,126
94523,1625
94684,1625
330158,126
196276,9
269512,53
114870,2
88028,139
207630,32
419674,1626
19880,22
131122,2
117424,2
120720,2
3292,2
272011,9
113367,40
2867,40
105314,67
32032,67
308601,7
139567,32
1941,32
105953,1627
44201,1627
264163,101
66407,1
170665,22
181353,1
12352,1
78580,43
6878,43
81379,4
184039,9
29864,157
370957,1628
264715,1628
56036,2
124459,1
12773,31
29692,32
340987,7
45014,2
310705,1629
310704,1629
219665,138
179220,22
6023,10
49035,10
61204,10
133513,31
281442,31
393772,9
16730,99
238642,41
411185,111
8386,19
24357,19
289538,1630
289539,1630
83562,129
357754,29
56008,119
58585,111
187081,86
192556,1631
264394,1632
167876,1632
409436,7
158333,1633
96180,1633
71244,41
9110,41
336954,41
109988,9
67411,1634
209,1634
277207,40
130254,2
220686,1635
47448,1635
405723,7
7570,167
85034,167
146343,40
160418,13
5980,13
345698,1636
118886,1636
266115,74
8889,9
64734,46
59784,6
170869,9
68946,1637
92295,1637
262632,86
455246,1
130025,9
288542,21
357368,21
90462,1638
9838,1638
215925,1639
188486,51
185197,98
281202,98
6368,56
94829,9
416193,19
377729,88
88999,88
14063,2
14012,2
124067,9
93308,51
131506,51
427113,1640
115549,41
134851,63
36509,56
94359,56
416210,9
287998,6
16010,1641
218945,31
188908,1463
88355,9
47813,51
9116,51
55080,51
1034,51
33563,9
14647,2
75169,2
417003,9
329258,1642
329259,1642
294790,9
57209,21
350209,1
118996,1
351318,21
138856,21
205514,9
36458,11
301479,2
104603,70
285157,9
95679,46
208221,46
6692,51
101524,1643
277,1643
35247,167
72792,167
9942,22
64863,2
145813,225
166784,63
304649,9
427318,50
227598,22
31821,1644
327078,1644
238526,22
340414,13
240370,250
15980,147
42490,9
78347,1
234790,7
64849,22
304736,9
340945,1645
355961,1645
125008,42
156573,29
61454,13
30750,13
94544,32
165729,51
344644,78
114358,31
1082,31
263947,40
69600,41
37609,32
133323,9
212780,40
151005,1646
21279,1646
74630,9
144094,44
42884,44
23204,22
237049,49
83,49
17147,145
41827,44
351286,13
36613,0
127025,119
139797,31
275779,1647
275780,1647
427128,51
106907,1648
105749,1648
71218,1649
56643,1649
434546,51
280635,26
151271,19
263762,7
57754,25
311453,28
100358,22
136988,14
404240,14
241307,9
20300,9
63708,7
345299,1650
239778,1650
13251,45
200189,145
15608,1651
13486,1651
71967,63
340347,119
72376,1652
65377,1652
226987,19
429455,9
175065,31
406604,31
264543,9
182118,21
62241,145
34268,145
33387,22
624,9
112676,19
330972,9
82654,41
314204,88
228881,41
282589,41
227555,26
385330,11
73656,43
20117,10
68396,10
428978,9
57827,56
300435,32
4183,32
65995,22
88663,22
285776,1653
285774,1653
14426,9
8253,9
165272,9
115172,40
151414,40
407661,29
97029,21
29934,21
164873,69
310449,69
223839,32
22810,32
446120,19
263112,40
50539,9
18883,44
178371,0
338019,1654
160541,9
160065,9
340487,7
134662,29
301971,1655
247355,1655
405140,1656
385818,1656
46206,1
290203,51
195462,51
61182,25
19904,1
77034,51
374481,90
257983,14
187689,56
30091,56
195469,51
312309,17
183113,9
434989,31
62648,32
241128,4
424785,1
283266,29
16483,41
206034,62
154082,44
418847,1657
372240,1657
113382,55
35856,472
64367,51
257140,338
91477,338
11315,44
59712,1658
32683,1658
413300,9
40986,28
402871,9
50251,63
181981,21
244859,129
376752,2
123707,19
52941,67
31740,2
191959,1
376358,9
407159,9
55320,2
6928,2
130275,59
290120,7
100046,37
139407,32
243344,9
60510,9
248648,32
39481,9
36753,11
327865,1659
147877,1659
132060,1660
99552,1660
129343,29
216211,11
133731,250
138202,29
224335,86
307662,1301
211069,29
38261,11
62319,11
208981,31
310907,21
79008,7
61904,2
133812,51
114159,51
66868,1661
20542,1661
291185,69
291186,69
320652,63
8761,63
111469,1026
61507,7
51135,31
33316,1
23938,18
233225,31
220975,31
92974,250
158167,29
23355,70
258526,26
278288,21
175211,2
117109,2
179729,38
126288,9
323878,200
3084,51
418708,88
254887,17
93507,19
329305,7
182840,1662
175972,1662
246023,13
36305,22
131348,9
234603,46
183106,101
49225,43
191542,44
375441,254
201894,10
9162,51
9189,51
293940,28
203714,28
334930,2
351180,7
154546,62
163011,32
224122,129
381818,31
378988,1663
393924,1663
435362,638
123298,49
192897,49
140587,31
114955,10
266766,1664
266765,1664
13400,22
244057,1665
353723,1665
42899,1666
42919,1666
206985,1667
1769,1667
442259,7
436969,1668
35062,1668
179385,157
34806,157
186402,157
340669,31
3491,28
2630,28
269170,9
357605,1669
371380,1669
167205,28
14000,9
319203,34
416861,51
8425,51
10241,32
325281,17
421935,42
422463,21
12664,67
382617,31
200714,13
85122,38
206716,51
433934,51
52109,1670
2590,79
77609,79
20302,10
81578,10
93906,32
2193,32
161412,13
363803,7
323739,1189
339685,1671
339684,1671
358844,2
394809,1672
393080,1672
35787,157
120721,2
240704,40
306270,18
86460,99
169596,1673
92978,1673
222390,1674
163595,1674
32146,69
91076,9
352291,7
222011,4
222014,4
404391,78
17448,126
68308,126
117500,22
222012,4
256604,22
12837,22
5306,22
346371,31
106734,32
426094,51
422722,1154
134602,49
184850,31
118679,10
351841,125
142148,147
62132,1675
66727,1675
253943,9
354092,1676
354093,1676
84492,22
17085,22
406914,37
892,1677
196855,1678
436595,1678
296,22
5204,79
60406,2
9861,101
240709,9
87270,31
184914,45
9036,63
293255,40
9460,32
203529,31
124925,19
279668,9
39208,2
214796,9
209454,40
51807,1679
24583,1679
30635,38
72352,38
340090,9
241849,1680
209798,46
237751,101
244782,1681
244781,1681
73855,13
275769,57
126563,57
59266,254
82977,99
111422,10
36004,10
150803,31
27724,198
417,198
238814,1682
414898,1683
901,6
47868,9
172067,138
183685,63
235809,11
174492,28
59484,1684
96963,1684
35435,19
45817,19
7525,167
65669,167
125999,31
32438,9
54119,1685
102611,1685
250341,34
14799,139
14803,139
334656,13
58207,2
44018,2
307351,10
46925,10
102500,2
101843,2
270981,9
416515,32
250350,1686
268519,1686
184849,63
354383,250
44328,45
21339,1621
229727,9
301711,40
219083,9
311790,11
43197,22
286335,51
178488,9
303235,40
334893,1687
60460,1687
152574,19
133449,9
22463,1688
324527,291
148261,78
330441,6
100611,1689
106386,1689
186813,40
94301,40
13356,1690
189067,1690
222600,32
271431,46
405667,38
53044,1691
53039,1691
168471,1692
59771,1692
210219,9
48100,1693
173706,1693
262392,1694
294072,1694
21723,2
9212,51
9205,51
64775,28
297682,78
424246,69
223747,86
164737,14
293482,9
221430,225
74064,32
3524,32
18313,22
195701,84
148239,855
325082,855
175161,129
38108,1695
33607,1695
440624,14
414091,9
28604,14
3289,9
894,9
313865,9
14571,7
400696,9
68023,126
125013,67
17178,9
180606,9
81849,101
311647,32
232582,32
271518,32
133130,44
124071,19
276491,79
197798,31
155501,2
140303,37
119871,9
53459,29
6445,67
293785,21
251265,28
258720,28
352243,42
202114,0
13421,51
196429,7
239991,9
186742,31
141619,51
107687,15
187701,56
235766,893
304382,32
74629,2
58869,1696
303736,131
55225,51
109306,217
5111,1697
15653,1697
70655,157
379113,7
63511,2
63543,2
397037,99
26478,131
269428,44
190985,46
21069,2
402597,1698
98123,32
147006,1
47066,1
409392,1699
66648,1699
155952,7
196422,9
120395,22
56752,22
430932,126
71388,9
328805,7
453397,9
149831,167
120054,9
23464,79
255344,9
85042,9
29276,1462
80748,31
145133,145
27513,44
229469,49
509,1700
67591,32
50905,9
200513,1701
14431,1701
203965,2
33146,1
450118,1702
95912,1702
3603,22
97254,1703
182321,1703
166167,9
80464,10
165565,62
80941,9
14622,13
62575,13
351071,167
28502,53
29879,53
7254,10
175358,10
280175,21
187705,56
40749,56
168925,78
233269,1704
55661,1704
331912,2
89543,31
231765,22
150475,9
413203,29
284152,7
52335,2
259268,1705
227210,1705
73846,157
154889,9
102515,157
74197,157
184341,7
454708,43
256238,63
106322,1706
147941,1706
163004,49
14605,2
49209,1707
283727,9
7189,9
